protocol_file,claimed_sha,object_exists,reachable_ref,status,action
notes/symmetric_pipeline_baseline_checkpoint.md,031f86f3eb094f9569f3e5f0b3c420954ef9a9bb,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
notes/symmetric_pipeline_confirmatory_checkpoint.md,96576bb,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
notes/symmetric_pipeline_confirmatory_checkpoint.md,a33837f,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
notes/symmetric_pipeline_confirmatory_checkpoint.md,29c55c6,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
notes/symmetric_pipeline_initial_phase_checkpoint.md,88385660edd849f9ea54b2c6e8462d59119d2741,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
notes/symmetric_pipeline_initial_phase_checkpoint.md,3b00cc406ed22e7e8fbbdd0f4f517f2d0353888c,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
notes/symmetric_pipeline_initial_phase_checkpoint.md,2d93fe4,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
notes/symmetric_pipeline_scenario_a_rewrite_protocol.md,96576bb,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
notes/v1_22_1_editorial_scope_protocol.md,43d9c255af48db9bcc3c6eb341a153381b18c8e8,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
notes/v1_22_1_editorial_scope_protocol.md,43d9c25,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
REPRODUCE.md,96576bb,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
REPRODUCE.md,114513f,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
configs/size_matched_own_transformer_v1.json,7f9ea405f6bd30e457f714c1a5ebc6b463e74c50,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
configs/size_matched_own_transformer_v1.json,588c89e90b823813043a559e7ebd307cf57baf2a,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
configs/size_matched_own_transformer_v1.json,114513f8613d0b76b206d03dc74aeefe1ea7200e,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
configs/symmetric_pipeline_dynamic_v1.json,3b00cc406ed22e7e8fbbdd0f4f517f2d0353888c,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
configs/symmetric_pipeline_dynamic_v1.json,031f86f3eb094f9569f3e5f0b3c420954ef9a9bb,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
configs/symmetric_pipeline_dynamic_v1.json,88385660edd849f9ea54b2c6e8462d59119d2741,false,,not-in-published-history,"documented: development-history identifier recorded before repository curation; not fabricated, not replaced; pre-run ordering is instead verifiable from this repository's own commit chronology (protocol/config commits precede results commits)"
